"beer_id","date","rating","text","user_location","user_name"
2838,"2017-06-16",2.8,"Color amarillo, translúcido, con capa de espuma blanca de tres dedos de grosor (retención decente). Carbonatación media. Textura acuosa y ligeramente efervescente. Aroma a cereal, ligeramente floral y herbal. En boca, mucho grano, mucho cereal, con toques herbales. Ligerísimo amargor final. Escaso regusto a cereal. Flojilla.","Oviedo, SPAIN","kaserov"
2838,"2017-06-13",3.5,"0.355 l bottle from EDEKA Preller (Breckerfeld), bottled in February 2017. Clear, pale golden yellow with a medium large, dense, stable, white head. Sweetish, floral, quite grassy-spicy and slightly fruity aroma of fresh grass, pineapple and lemon peel. Slightly sweetish, moderately bitter, grassy-spicy, floral and slightly fruity taste of lots of fresh grass, lemon peel and pineapple with a slightly grainy background, followed by a short, moderately bitter, fairly grassy-spicy, almost peppery and dry finish. Thin to medium body, smooth and moderately effervescent mouthfeel, lively carbonation. Very crisp and clean classic Pilsener, extremely quaffable and refreshing, overall quite good for the style!","Hagen / Bonn, GERMANY","Zlotta"
2838,"2017-06-10",4.6,"Perfect beer when you need a break from super hoppy IPA's - my go-to year-round beer 

---Rated via Beer Buddy for iPhone","","hkehlbeck"
2838,"2017-06-07",3.5,"Dose gekauft in einem Whole Food in Washington DC Fruchtiges Hopfenaroma, Mango, Mandarine Voller Antrunk, Sehr bitter, Fruchtnoten im Hintergrund

---Rated via Beer Buddy for iPhone","New Jersey, USA","Soupordean"
2838,"2017-06-06",4.1,"Pours clear yellow, foamy two finger white head. Nose is fresh and grassy. Taste is classic noble hop spice, with very slight resinous notes. Lovely pils.","","kinyas"
2838,"2017-06-04",3.6,"Clear, yellow pour with a bright white head. The aroma is lightly fruity and clean. It has a light, crisp body with lively carbonation. The taste is bitter with a dry finish.","OFallon, Illinois, USA","Finhead"
2838,"2017-06-03",3.7,"Noble spice aromatics. Light and crisp. Flavors of straw and clean malt. The extra hoppiness gives the brew a nice little kick. 

---Rated via Beer Buddy for iPhone","","crispaire"
2838,"2017-06-03",3.5,"Clear straw golden blonde pour with a thin white head and light sticky lacing .... aroma of lemongrass, pilsner malts, sweet malts, citrusy hops and bready malts .... taste is sweet and of lemongrass, sugary, bready malts, citrusy and lemony .... has a sweet taste and light bitter bite on the backend .... sweet and light bitter finish .... grassy and lemony brew .... great summer pils","Penndel, Pennsylvania, USA","italianjohn"
2838,"2017-05-29",3.5,"12 ounce can from Everetts in South Beloit, IL, served a few minutes out of the fridge in a Christoffel glass. Pours a pale but rather bright clear, lightly bubbly gold with an impressive smooth white head that decays with moderate speed and laces a bit...aroma is more spicy and herb-inflected than most, though pale malt and fresh grass predominate like you might expect (and hope); nicely done but not as potent as I might want...on the tongue its lightly to moderately bitter, becoming rather strongly bitter by the finish, with a very light even malt sweetness running throughout, enough to give it quite a nice balance with the bitterness but never becoming doughy as happens a bit too often with pils...full but refreshing and light-enough body, moderate carbonation. This is pretty solid though for me probably not top-flight.","Beloit, Wisconsin, USA","muzzlehatch"
2838,"2017-05-23",3.2,"Gyllengul öl med ett medelstort vitt skum. Doften är citrus, blommighet och säd. I smaken tillkommer en viss gräsighet. En helt okej pilsner.","Malmö, Sweden, SWEDEN","NordicV"
