"beer_id","date","rating","text","user_location","user_name"
3288,"2013-11-07",4.8,"Draught at zoiglstube in May. 2013: Hazy pumpkin orange. Creamy meringue adorns the glass with clingy lace. Dizzyingly complex nose of shortbread, marzipan, lemon sherbet, fresh crushed black peppercorns, orange oil, tobacco, milk chocolate and a hint of manure. Soft, tiny-bubbled carbonation. Fiercely spicy with peppercorn-like hop grip, upfront. Body is laced with sharp minerals along with captivatingly succulent and slippery peach marmalade hop flavors. Spalt is oily as all get out. Deeply nourishing beadcrust-laden melanoidins massage the tongue before dovetailing with vivid notes of fresh baked gingerbread and cookie accents which exert a gentle bite and beautifully contrast with the resounding softness. Finishes dry and immaculately attenuated, yet satiating and potently peppery with oodles of black licorice and pillowy manure-tinged smoke and a host of other idiosyncrasies which defy description. At some point you just have to put the pen down and immerse yourself in the present moment to fully assimilate a breathtaking experience that is unequivocally peerless. Andreas brewing mastery is uncanny and utterly mystifying. He somehow manages to coax every trace of elegant nuance from each ingredient and turn in into something totally groundbreaking and uniquely divine. All one has to do is taste these beers in order to realize there most likely is not another brewer alive with this level of brewing aptitude. Unreal.","Blue Ridge Mountains, North Carolina, USA","TAR"
3288,"2013-08-24",4.7,"Draft in Strassgiech.

Body is medium yellow.

Aroma is moderately malty (cookie, toasted bread), moderately hoppy (flowers, herbs), with notes of smoke and pepper.

Flavor is moderately sweet, lightly bitter.
Finish is lightly to moderately sweet, moderately bitter.

Medium body, silky texture, soft carbonation.

Truly astounding. Both this and the filtered pils had me in tears.","Boulder, Colorado, USA","Ernest"
3288,"2013-07-01",4.4,"Smoky aromas but unlike any other smoked beer Ive had, quite minerally/salty, no bacon but more like a slightly smoked prosciutto, very complex. Underlyding toasty malt. Light copper colour, slightly hazey. Slightly woody like flavours compliment the smoky flavours. Finish becomes quite dry.","AUSTRALIA","Doomed"
3288,"2013-06-30",3.6,"Tap at Ma Che, Roma, 22/06/13.
Lightly hazed golden with a decent sized off white head.
Nose is light peat, subtle smoke, caramel malts, hint of spice.
Taste comprises subtle rausch, malts, biscuit, earthy, light sugars.
Medium bodied with fine carbonation.
Drinkable affair.","Hazlemere, the lower Xhitlerns, Buckinghamshire, ENGLAND","Theydon_Bois"
3288,"2013-06-10",3.9,"10/06/2013 Ma che siete venuti a fà (tap). Dorata, lievemente torbida, schiuma morbida bianca, abbondante e abbastanza persistente. Al naso sentori di malto, esteri (banana), miele, affumicato leggero. In bocca è dolciastra di malto, con note affumicate e finale amarognolo, molto ben equilibrata. Corpo medio, carbonazione media. Gran bella birra, si beve che è un piacere.","Rome, ITALY","Mortlach"
3288,"2012-09-16",3.4,"Draught at Fermentoren. High creamy and lasting off-white head. Clear amber body. Malty smoky mild aroma and flavor with a fair amount of hops bitterness, low carbonation and a short finish.","Copenhagen, DENMARK","Skinnyviking"
3288,"2012-05-26",3.5,"[email protected]/* <![CDATA[ */!function(t,e,r,n,c,a,p){try{t=document.currentScript||function(){for(t=document.getElementsByTagName('script'),e=t.length;e--;)if(t[e].getAttribute('data-cfhash'))return t[e]}();if(t&&(c=t.previousSibling)){p=t.parentNode;if(a=c.getAttribute('data-cfemail')){for(e='',r='0x'+a.substr(0,2)|0,n=2;a.length-n;n+=2)e+='%'+('0'+('0x'+a.substr(n,2)^r).toString(16)).slice(-2);p.replaceChild(document.createTextNode(decodeURIComponent(e)),c)}p.removeChild(t)}}catch(u){}}()/* ]]> */, Stockholm. Golden colour with a small white head. Aroma is smoke, bready malts and some slight herbak and salty notes. Flavour is being mild honey, wood, sone bread and mild toasted notes. Quite a full palate.","Vasa, FINLAND","oh6gdx"
3288,"2012-05-14",3.5,"Draught @ Fermentoren, Halmtorvet 29 c, Copenhagen, Denmark 1700.Hazy medium yellow orange colour with a average, frothy, good lacing, mostly lasting, white to off-white head. Aroma is moderate malty, toasted, fruity, smoke - rubber, peaty notes, light to moderate hoppy, citrus. Flavour is moderate sweet and light to moderate bitter with a average to long duration, sweet smoke, sweet malt, peaty notes, easy to drink. Body is medium, texture is oily, carbonation is soft. [20120419]","VestJylland, DENMARK","fonefan"
3288,"2012-05-09",3.4,"Pours a hazy and golden beer with a white head. The aroma is malt, caramel and peat. The flavor follows the nose with additional smoke. The palate is sweetness and smokey. Overall a good beer.","DENMARK","stobbe74"
3288,"2012-05-08",3.5,"Pours cloudy golden with a white head. Aroma is malt, smoke, bacon and flower. Flavour is malt, sweet, smoke, bacon, flower and light grass.","Odense NØ, DENMARK","sfhodense"
3288,"2012-04-21",4.4,"UPDATED: JUL 23, 2013 At Fermentoren. Hazy golden with a small white head. Aroma of grain and hay with a mild meaty smoke. Sweetish juicy fresh malt flavour with some meaty smoke, herbal hop character and a good pilsner bitterness. 3.8
At Drei Kronen. Malt, herbal hops and meaty smoke blends beautifully together in the very inviting aroma. Clean and fresh malty flavour with a light smoked note and lots of hops- very expressive hop flavour of herbs and fresh grass, and a hint of citrus. 4.4","Odense, DENMARK","Christian"
3288,"2012-04-17",2.8,"#1427 Draught; nose is dry hops, some sweet lemon, later some sweet yeast, feel is medium, carb is medium, taste is mediumdry lemon, some celery, sweet malt, weak, sour earth.","DENMARK","kschep"
3288,"2012-03-18",3.2,"Draught at Ølbaren
Clear amber coloured with a small white head.
Malty and light smoked aroma of caramel and hops.
Malty flavour of grass, smoke and hops.
Hoppy finish.","Frederiksberg, DENMARK","joergen"
3288,"2012-03-15",4.4,"Draught at Macche. Nice lightly smoked nose, bacon, wood, noble hops, lemon. Cloudy gold color with a tight, medium head. Flavor is of sweet and rounded malts, nice light to medium smoking, bacon, bonito flakes, lemon and grass. Nicely bitterperfect hoppiness. Truly excellent and amazingly drinkable.","Kyoto, JAPAN","KyotoLefty"
3288,"2012-03-15",3.4,"Chopp. Nice looking hazy golden colour with a small white head. Aroma of smoke, malt and bit fruitish like. Good mouthfeel. Flavour of smoke, caramel malt, light fruit and a pleasant medium bitterness.  Smoky pleasant not so strong finish, bitter.","FAROE ISLANDS","faroeviking"
3288,"2012-03-14",3.0,"Beatiful light heazy yellow white on top, light carbonated, taste reminde me of belgium too sweet honey for me, a good light rauch beer for the beginner, honey, peaty, plom, too little smoke for a smoked beer! 

---Rated via Beer Buddy for iPhone","Copenhagen, DENMARK","UffeOeLassen"
3288,"2012-02-09",4.2,"On tap @Macche. Very fresh, golden colour with a persistent froth. It is very drinkable. The smoke taste is not too much strong, and this is a good thing, even if I prefer ""very"" smoked beers. Medium-high carbonation, with a long ""soft"" smoked finish. Bitterness is also present as well. Very good job.","ROME, ITALY","flavio_b"
3288,"2012-02-08",3.8,"UPDATED: AUG 6, 2013 On [email protected]/* <![CDATA[ */!function(t,e,r,n,c,a,p){try{t=document.currentScript||function(){for(t=document.getElementsByTagName('script'),e=t.length;e--;)if(t[e].getAttribute('data-cfhash'))return t[e]}();if(t&&(c=t.previousSibling)){p=t.parentNode;if(a=c.getAttribute('data-cfemail')){for(e='',r='0x'+a.substr(0,2)|0,n=2;a.length-n;n+=2)e+='%'+('0'+('0x'+a.substr(n,2)^r).toString(16)).slice(-2);p.replaceChild(document.createTextNode(decodeURIComponent(e)),c)}p.removeChild(t)}}catch(u){}}()/* ]]> */ (Roma). Hazy golden color with a persisent tall white head. Smoked aroma, taste is grassy, slightly bitter. High carbonation and a bit watery. You can have it pints of and never be bored","Berlin, Berlin, GERMANY","rauchbierlover"
3288,"2012-01-08",3.4,"50 cl draft @ Moeder Lambic, Fontainas.
Dorée blanche.
Arôme de malt fumé léger avec un houblon agréablement herbacé donnant des notes de citron, grains et malt type pils/cara.
En bouche, bière dans le style allemand, bien fraîche, palais est sec et ce profile grattant sur la langue comme une poire. Le tout est agrémenter dun profile malt fumé que je trouve être trop discret. Cela se complète sur un houblon fruité/citronné laissant une belle amertume sur le fini.","Enghien, BELGIUM","sebletitje"
3288,"2011-12-04",5.0,"UPDATED: JUN 15, 2013 Pulled from the tanks at 4 weeks at Ganstaller-Brau.  The image of Andreas hunched over and pulling from the bottom of the tank as smoked zoigl spits out everywhere is one I will cherish and enjoy laughing about forever. The body is moderately hazy, approaching cloudy, with a tall, lasting fine-bubbled white head.  It was being lagered at around 40F so after letting it warm a bit it turns into a magical aromatic blossom of dried cut grass / hay / floral hops, honey-drizzled biscuit pilsner malt and floral / wheat / dandelion yeast esters with a incredibly delicate and appropriately restrained smoke character (which comes across as some sort of smoked or just-charred / singed / toasted grain husks or wheat, with just a touch of pig flesh) that integrates with the aforementioned hop, pale malt and yeast aromas.  Its fucking devine.  The grain bill is only something like 10-15% smoked malt (or less, I cant remember), so resulting smoke character is smartly held back in this way to allow the synergistic result of mild smoke, delicate noble hops, perfectly-attenuated pilsner malt biscuity-ness (yes thats a word) and quiet, floral yeast to play a fucking orchestra to your senses.  Astonishingly balanced dryness for the body, but still hints at honey sweetness throughout. Superbly light, pillowly, creamy and silky carbonation (natural, from the tank!), the result is a sort-of merging of traditional Bavarian styles, Zoigl and Rauch, but with the touch and care of perhaps the best brewer in Germany.  Unreal.","Boulder, Colorado, USA","3fourths"
3288,"2011-11-30",3.9,"Draught @ Akkurat. Pours golden, semi hazy, with a big white head. The aroma has got more smoke than the taste. The taste is hoppy at first. Notes of grape and orange. Also some sweet malts. The finish is smoked and herbal. Another great beer from this superb brewer!","Stockholm, SWEDEN","hirigalzkar"
