"beer_id","date","rating","text","user_location","user_name"
1865,"2017-04-15",3.1,"Bottle from Speciaalbierpakket. Aroma is malt, sweetish fruits, floral hops, touch of apricot and orange. Flavour is moderate sweet and bitter. Medium bodied. Not bad, some nice fruity and floral notes.","Steenwijk, NETHERLANDS","tricksta_p"
1865,"2016-09-14",3.1,".33l bottle poured a hazy dark orange beer with high carbonation. Soapy white head which lasts pretty long.

Pretty good beer, fresh hints of hop and yeast and good overall fruity aroma","BEST, NETHERLANDS","Keukeman"
1865,"2016-06-04",3.0,"UPDATED: JUN 4, 2016 Donkeroranje troebel bier met volle crèmekleurige schuimkraag. Redelijk veel vlokjes. Licht fruitig in de neus. Aardbei, banaan, beetje kiwi maar de geur van gist overheerst (niet zon lekkere geur) Moutige smaak met een (te licht) bittere afdronk. Niet echt heel bijzonder...","Terneuzen, NETHERLANDS","vincentvega72"
1865,"2016-05-14",3.8,"Oranje ondoorzichtig bier met een goede witte schuim kraag. Ruikt fruitig, aardbei, creme. Smaakt bitter, aardbei, fruitig.","s-Hertogenbosch, NETHERLANDS","Abijen"
1865,"2016-05-01",3.4,"Citrusaroma full of orange and a bit of caeamel. Copper colour with a white head. A lot of sediment. Dry, fuzzy flavours of malts, caramel and some red fruits. Nice round and a little bitter aftertaste.","","Neorej80"
1865,"2016-05-01",2.8,"Nsf16. Clear amber colour with a medium sized white head. Smells sweet, malts, slightly muf. Tastes like a yellow danoontje. Thin body, soft carbo.","Oirschot, NETHERLANDS","DutchDrebus"
1865,"2016-04-21",3.5,"33cl flesje via Mans, Margraten
Alcoholpercentage van 6%
Uitgeschonken in Orval glas

Uiterlijk: oranjekleurig met flinke schuimkraag 

Aroma en smaak: bittertje, fruitig als citrus, licht pijnboom, caramel

Conclusie: wel een licht hoppig biertje, niet slecht 

---Rated via Beer Buddy for iPhone","Maastricht, NETHERLANDS","mjik83"
1865,"2016-03-25",3.6,"Medium white head, copper coloured body, fruity yeasts floral sweet smell, medium carbonation medium bitter yeasts some hops a bit dry in the aftertaste floral a bit honey notes","NETHERLANDS","DJoer"
1865,"2016-03-09",3.4,"How: Bottle.
Where: Tasting at Taphouse, 2015-11-24.
Appearance: Hazy amber colour with a huge off-white head. A bit gushing after pouring.
Aroma: Fruit, esters, malt, hops.
Body: Medium body, lively carbonation.
Flavour: Fruit, floral, hops, malt, grass.","Huddinge, SWEDEN","AndySnow"
1865,"2016-03-02",3.5,"Aroma:

Malts, caramel, toast, hops, fruit and citrus.

Appearance:

Turbid golden/amber beer with yeast and with a medium/large white head.

Taste/Palate:

Starts medium sweet with malts, caramel, and fruit; ends slightly bitter and dry with toast, hops and citrus.","NETHERLANDS","MelvinKalksma"
1865,"2015-12-01",3.5,"From tap at Week van het Nederlandse Bier 2014. Spiced, malty, fruity mouthful of lentebock, dry finish. Backlog from 2014/05/18.","The Hague, NETHERLANDS","sjogro"
1865,"2015-11-24",2.4,"Bottled. A hazy golden beer with a huge yellowish head. The aroma has notes of lemons and straw. The flavor is sweet with notes of lemons, straw, and hops, leading to a tart finish. Off?","Citizen of the universe, DENMARK","Ungstrup"
1865,"2015-11-24",3.4,"[email protected]/* <![CDATA[ */!function(t,e,r,n,c,a,p){try{t=document.currentScript||function(){for(t=document.getElementsByTagName('script'),e=t.length;e--;)if(t[e].getAttribute('data-cfhash'))return t[e]}();if(t&&(c=t.previousSibling)){p=t.parentNode;if(a=c.getAttribute('data-cfemail')){for(e='',r='0x'+a.substr(0,2)|0,n=2;a.length-n;n+=2)e+='%'+('0'+('0x'+a.substr(n,2)^r).toString(16)).slice(-2);p.replaceChild(document.createTextNode(decodeURIComponent(e)),c)}p.removeChild(t)}}catch(u){}}()/* ]]> */ Taphouse Share, Copenhagen - Golden pour with mahoosive white foamy head. Fruity and wheaty aroma taste, grassy and floral hoppy nuances, lemony citrus fruity hit, some citric spice, fruity dry finish.","Copenhagen, DENMARK","Desverger"
1865,"2015-11-24",3.3,"33 cl bottle. Pours hazy orange with a small white head. Aroma is mild fruity and light estery. Fruity, crisp hoppy. Bitter and lingering solid hoppy. Crisp and bitter, fruity finish.","Copenhagen O, DENMARK","yespr"
1865,"2015-11-24",3.2,"33 cl. bottle. Hazy yellow colour with a white head. Aroma and flavour of malt, caramel, fruit and spice.","Albertslund, DENMARK","Borup"
1865,"2015-10-03",3.5,"Hell würzig bockiger, etwas bitter-süßer Antrunk. Mild gewürzig, etwas holzig. Leicht steigende Intensität, süffig. Gut! 12/12/11/11/9/11","Köln (Cologne), GERMANY","Koelschtrinker"
