"beer_id","date","rating","text","user_location","user_name"
1860,"2015-10-06",3.2,"750 bottle for 4.99 at Chicago Lake - bottled 1/24/14. Pours caramel with moderate white head. Nose is caramelized barley with a little bit of booziness and some dough. Flavor is rich maltiness with a bit of sugary malt sweetness. Very little hoppiness of any sort. Finishes sweet and grainy.","San Francisco, California, USA","asedzie"
1860,"2015-10-05",3.9,"Een zeer lekker bier uit de omgeving van Grand Teton National Park, het logo is echt wel geweldig.","BELGIUM","Bornyensis"
1860,"2015-08-17",3.4,"On tap.
Very interesting. Certainly one of the most flavorful and complex lagers Ive had and, not coincidentally, about the only barrel aged one. Plenty of barrel aging impact but not so much so as to mask some of the underlying lager character. 

O: worth seeking out.","South Carolina, USA","chinchill"
1860,"2015-07-22",3.1,"Draft at uber. Pours a cloudy rubied medium amber with a loose white head. Sweet overripe fruit nose. Creamy medium body with slick carb. Overripe plum mid palate. Long sticky sweet finish.","Mukilteo, Washington, USA","after4ever"
1860,"2015-04-01",3.4,"Bottle. Pours a burnt orange color with white head. Biscuit, malty, cereal aromas. Biscuit, slight boozy, toast flavors. Pretty solid drinking maibock, although a little boozier than normal.","Charlotte, North Carolina, USA","jcnielsen"
1860,"2015-03-19",3.8,"Bottle, shared at game night. Medium copper orange with a lasting off white head. Malty aroma, very bready and sweet. Lovely bready malts, light breadcrusts, apricot, vibrant floral hop notes. This far exceeded my expectations. Really terrific.","the land of bitumen, beef & beer, Alberta, CANADA","DuffMan"
1860,"2014-12-06",3.4,"Pour is a cloudy orange with a average white head. Aroma is bready with some butterscotch and caramel apple. Flavor is sugar plums, dark bread and a bit of toffee. Finish is sweet but not overly heavy. A pretty tasty Americanized version of this style.","St.louis, Missouri, USA","thegreenrooster"
1860,"2014-11-26",1.8,"[ Bottle ][ 1oz ][ Tasting ][ ][ Snifter ][ 11.09.14 ]fiery gold, murky with large bubbled white head, drops to a ring. Stingingly sweet nose, burning heat with light metallicity and gummy esters. Sticky sweet, lower esters, waxy sugars, muddled and lightly hot.","Baltimore, Maryland, USA","MrChopin"
1860,"2014-11-10",3.5,"From a 22 oz bottle at the DC Pre-Turkey Day Tasting, Novemeber 9, 2014. Pours clear copper with an off white head. Malty nose. Flavors of French toast. Sweet finish.","Jackson Hole/McLean, Virginia, USA","Iphonephan"
1860,"2014-11-09",3.3,"Bottle shared by Iphonephan at DC Pre-Thanksgiving tasting. Poured a slightly hazy golden color with a white head. Aroma of sweet apple, light malts. Flavor was light smooth malts.","Alexandria, Virginia, USA","radagast83"
