"beer_id","date","rating","text","user_location","user_name"
3066,"2017-06-22",4.0,"Bottle - pours dark brown - nose and taste of port, meaty caramel, sticky toffee, oak and raisin, Berry and grape purée - medium body",", New Jersey, USA","jtclockwork"
3066,"2016-11-04",3.7,"Bottle, thanks Didde!
Pours brown red. 
Aroma of balsamic vinegar. 
Lots of red wine, dark fruits and alcohol.","Stockholm, SWEDEN","finol"
3066,"2016-11-04",3.6,"Bottle. Pours dark brown, no head. The complex aroma has got botes of raspberries, soy, chocolate, red wine and balsamico. Taste is sweet, vinous and salty with notes of burned sugar, soy and red wine. Alcohol and something a bit salty in the aftertaste. A bit overworked but interesting.","Stockholm, SWEDEN","hirigalzkar"
3066,"2016-11-04",3.8,"Bottle 
Brown, slight red. Yeast pices.
Aroma of cherry, oak, 
Taste alcoholic, sweet. Cherry. Raspberry.
Hint of chocolate.","SWEDEN","Malin_aiisa"
3066,"2016-11-04",2.9,"Bottle. Pours brown with almost no head. Aroma has notes of alcohol, balsamico and raspberries. Taste is similar to red wine, with very much alcohol taste.","SWEDEN","martythesmarty"
3066,"2016-09-19",4.0,"UPDATED: SEP 20, 2016 How: Bottle.
Where: Systembolaget.
Appearance: Dark amber colour with a beige head.
Aroma: Fruit, raisin, vinous, alcohol, port.
Body: Full body, low carbonation.
Flavour: Dried fruit, raisin, vinous, some alcohol.","Huddinge, SWEDEN","AndySnow"
3066,"2016-08-13",3.8,"Pours murky brown with a low off white head.  Aromas of candied plums, caramel, toffee, oak, burnt sugar, raisins. Taste is very sweet and quite charred with roasted cherries. Mouthfeel is oily and sticky with low carbonation.","Stockholm, SWEDEN, SWEDEN","ansalon"
3066,"2016-08-08",4.4,"Flaska från SB. Limited release nr 6. Denna flaska från 2014, dessförinnan lagrad på Niepoort-fat i 24 månader. Djup mahogny-mörkbrun med ett beiget, fingerhögt skum som snabbt lägger sig. Stor, fyllig doft med varma och kryddiga inslag av portvin och madeira. Mycket inlagda körsbär och nötiga toner. Inte superstor kropp som barley wines i denna klassen kan vara, men alldeles lagom för att bära upp smakbilden. Smakmässigt inleds det med nötiga kolatoner och stor sötma som sakta övergår i mer inlagda körsbär och torkade tranbär. Portvinstonerna finns där redan i början men tilltar något en bit in. Fatlagringen har verkligen gjort sig på den här ölen, och det är häftigt att se hur väl det satt sig både i smak och lukt. Det ligger liksom inte på ytan, utan har trängt djupt in i smakbilden och är ruskigt välintegrerad med resten av ölen. Smakbilden i stort är väl sammanhållen med subtila övergångar och överlag oerhört jämn och välintegrerad. I avslutningen nästan lite brända toner från rostade mandlar. Alkoholen värmer och tar precis rätt plats. Nästan 160 spänn flaskan - helt klart värt varenda slant. Nästan så jag ville slänga iväg en beställning på en till flaska på direkten...","Örebro, SWEDEN","Samuel214"
3066,"2016-07-22",4.2,"375 ml bottle. 2007 vintage. Bottled in August 2009.At my 10k party. Also my RB rating #10,000. Bought in Copenhagen, Denmark 2009.
Dark reddish brown color with no head. 
Sweet and strong malt, liqueur sweetness, port wine and plum fool in the aroma. Super sweet malt, port wine and dark fruits in the flavor. Smooth and velvety. 12% is there but very positively. A treat.","Tampere, FINLAND","rosenbergh"
3066,"2016-06-04",4.2,"Bottle thanks to Andreas. Dark amber beer with a nice beige head. Fruity figs and dades aroma, raisins, licorice, vinous notes, port, raisins, some wood. Fruity woody flavor, raisins, grapes, dades, licorice notes. Wonderful barley wine, sweet and delicious.","Göteborg, SWEDEN","rlgk"
