"beer_id","date","rating","text","user_location","user_name"
565,"2017-02-26",3.8,"Had this on tap as part of a flight at first draft. Black with sticky brown head. Very boozy. Cocoa and vanilla notes. Big","Chicago, Illinois, USA","kaser"
565,"2016-11-11",4.4,"Bells Hell Hath No Fury enters some strange territory but it does so with a sense of cohesion. There are a few breweries that have tried pairing darkness with Belgian flavors (Ommegang and Stillwater are the more successful ones that come to mind) but its rarely been so well as with Hell Hath No Fury. Theres notes of coffee roast, char, earth, cocoa, cherry, candy, fruit cake, and Belgian spices. Full-bodied but not heavy feel. Not your typical Abbey Dubbel but a rather tasty one.","Lincoln, Nebraska, USA","MetalNHopHead"
565,"2016-11-06",3.5,"Draft.

A- Roasty, cocoa, subtle dark fruit.

A- Black color, black liquid, tan head.

T- Roasty, cocoa.

P- Full body, average texture, average carbonation, roasty finish.

O- Thought this was a stout when I ordered it. Even tasted like it for the most part. Honestly, pretty unmemorable.","Ravenna, Nebraska, USA","HuskerTan"
565,"2016-10-11",3.6,"12 ounce bottle from House of Bottles in Marengo, IL, served a bit below cellar temp in a Chouffe tulip. Pours a very dark molasses color, nearly opaque, with a massive light crème brulee head that takes minutes to dissipate, leaving mostly clean glass as it decays...light yeasty nose with touches of toffee, faint grapiness...sweet body offers candy or brown sugar and a growing roasty character, with again fairly light yeast throughout, turning to somewhat bitter, a touch drier (thought still somewhat sweet) and burnt at the finish...milky texture to the mouthfeel, strong-ish, lively carbonation. As the description says, its more like a stout than a dubbel I think. Pretty decent overall.","Beloit, Wisconsin, USA","muzzlehatch"
565,"2016-09-27",3.8,"Inky, with khaki head. Nice semi-sweet raisiny, leathery, peaty aroma. Dark fruit, raisins, dates, a bit dusty, mildly acidic but buffered, some smoky notes, maybe some cocoa. Creamy mouthfeel. A little creosote at the end. Quaffable and quite good. On tap, Gaines Street Pies.","Tallahassee, Florida, USA","Aurelius"
565,"2016-08-16",3.7,"Lovely black pour w/ reddish hues that has a retaining tan head & good lacing. The aroma rich, roasty, & bold. The flavor is a cross of a stout & black ipa. Its roasty, hoppy, & rather complex. The body is chewy yet still quite drinkable at 7.5%. Tasty & overall a very good beer!","DOVER, Delaware, USA","jrodooo5"
565,"2016-07-06",3.7,"Bottle. Pours a dark brown. Aroma and taste are malts, some spices, and some roast.","","Mark_Eck"
565,"2016-05-18",4.0,"Bottle from andersons. Nose is malty and rich. Smooth body for an ale and more like a porter. Well balanced. Starts with smoky cocoa and malt fullness and morphs to bit of nuts and dark sugars and cherry. Pretty good.","Ohio, USA","Evolutionary"
565,"2016-04-13",3.7,"Bottle from Market Street Wine Shop, Uptown. Pours deep reddish brown with a small tan head. Smells of black cherry, bubblegum, metal. Taste is light metal, light glue, but nice dark cherry and other dark fruits, clove, earth, wood. Nice.","Charlottesville, Virginia, USA","hershiser2"
565,"2016-04-11",3.9,"Pours dark brown with a mocha colored head. Aroma is roasted malt, coffee, dark fruit, and a light clove yeastiness. Flavor is roasted malt, dark chocolate, coffee, dark dried fruit. Finishes with dried plums and Belgian yeast. Really nice!","Columbia, Maryland, USA","dlovell2"
565,"2016-03-18",3.8,"UPDATED: MAR 22, 2016 12oz bottle, poured into a Belgian tulip. The aroma is initially a roasty and chocolate blend with undertones of nuts. coffee comes through eventually, then turns to a fruity, fig and dates tone with a woody spice. It pours a rich, deep mahogany with soft, brown foam that has a great amount of retention and leaves a dense lace. The taste is a medium high sweet and medium low bitter blend. It?s smooth, with foamy, soft carbonation. The texture is like that of a light weight syrup with a medium body. Flavors of chocolate, caramel, and cream soda are noted first with a mild woody spice, nuts, and a bit of mocha. It finishes smooth with cacao, then vanilla, root beer, raisin, spices, a light leather, and some coffee notes tha arise late with a sweet, sugary grape jelly. The aftertaste is smokey and sticky with chocolate and a late molasses and sarsaparilla.","Chicago, Illinois, USA","ARH"
565,"2016-03-05",3.5,"Aroma of smokey malt. Appearance is lifeless dar, with a bit of head. Taste is roasted malt. Smooth. Good.","Delaware, USA","Bricks"
565,"2016-02-27",3.6,"Tap at Ginger Man, New York. Originally rated 20160212. Colour is dark brown with brownish white head. Aromas and flavours: Grain, some sweetnss, ripe fruits, Belgian yeast and malts. Pretty good for American dubbel.","Oulu/Helsinki, FINLAND","VastActiv"
565,"2016-02-19",3.8,"Stout black pour with brown head. Aroma: slightly roasty with Belgian yeast hints. Flavor: nice combo of sweet stout roast with Belgian dubbel malty slightly boozy character. Herbal yeast notes.","Maryland, USA","Maxbier"
565,"2016-02-03",3.2,"Sample at Bells on 1/28/16. Darkest brown pour with a thick tan head. Aroma of malt, banana, clove and roast. Malty flavor with banana, clove and chocolate accents before a roasted malt finish.","Capital City, Ohio, USA","JaBier"
565,"2016-01-05",3.8,"Tap - fair size tan foamy head, very dark Amber/almost black color, big malty aroma and flavor, slightly roasty, slightly fruity, fair yeasty spice, creamy finish, really good overall 

---Rated via Beer Buddy for iPhone","Missouri, USA","csaso"
565,"2015-12-26",4.1,"UPDATED: DEC 27, 2015 On tap at Busters. Definitely one of the best beer bars in the Twin Cities. Consumed in a 12 oz pour with samadouche. Cola brown nearing the black threshold. Minimal tan head. Roasty, nutty aroma with some chocolate undertones. Taste comes forward as more of a stout than a dubbel. The roasted coffee and chocolate plays a big role almost overshadowing the Belgian qualities I crave. Some cherry found in the sip. Alcohol presence felt...almost a bourbon warmth. Its a very good beer but seemingly mislabeled as an abbey dubbel...should be an abbey dubbel stout.","Minneapolis, Minnesota, USA","commonmac"
565,"2015-12-12",3.7,"Dark brown color with a full beige head. Earthy sweet malt and mild fruit aromas. Flavors of dark currants, raisin, mild pepper and hints of spice. Very much a dubbel. Some yeasty undertones and very mild esters make this one true to form","Ft. Riley, Kansas, USA","unclemike"
565,"2015-12-02",3.0,"Pours a dark mahogany with a thin off-white head. Aroma is dark fruits, roasted malts, nut, and some caramel. Flavor is a touch of dark fruits, roast, and nut. Body is light to medium. The blend of flavors comes off a bit odd to me. Not a fan.","Royal Oak, Michigan, USA","chucklemation"
565,"2015-12-01",4.1,"Bottle. Pours black with nice tan head. Nose is coffee, chocolate and dark fruit. Taste is creamy raisins and chocolate.","Iowa, USA","arnold931"
565,"2015-12-01",3.2,"Bottle (Aug 28, 2015 bottling). Head is initially small, frothy, light brown, mostly diminishing. Body is dark brown to black. Aroma is lightly to moderately malty (chocolate, caramel, roasted grain), with notes of vanilla, marshmallow, gum, alcohol. Flavor is moderately to heavily sweet, lightly to moderately acidic, lightly bitter. Finish is lightly to moderately sweet, lightly to moderately acidic, moderately bitter. Medium body, watery texture, lively carbonation, lightly to moderately alcoholic.
Pleasant but somewhat sugary smelling. Pretty sweet in the mouth, as portended, and some not-so-enjoyable acidity as well. Overall ok but not that interesting.","Boulder, Colorado, USA","Ernest"
565,"2015-11-23",3.8,"12 oz. bottle. Pours a deep ruby red, almost black. Very thin tan head that disappears very quickly. Complex aroma of roasted malt, alcohol, chocolate & dried fruit. Full bodied, taste is a combination of coffee and chocolate with a slightly sweet finish. Very good!","Pennsylvania, USA","matty"
565,"2015-11-16",3.9,"Bottle. Pours deep brown to black. Minimal tan head. Aroma of roasted malt with some Belgian yeast. Opens with hint of alcohol that quickly develops into toasted malt flavors, some biscuit. Somewhat earthy and sweet. Rich, velvety mouthfeel. Slightly warming finish. Pleasant and complex flavors, very enjoyable.","Kirkwood, Missouri, USA","Murrow"
565,"2015-11-16",3.3,"Bottle. Pours a deep brown color with khaki head. Roasty, toffee, cocoa aromas. Roasty, cocoa, sweet, caramel flavors. Not really a dubbel of any sort. Not too bad overall.","Charlotte, North Carolina, USA","jcnielsen"
565,"2015-11-07",3.7,"12 ounce bottle. Pours a translucent dark brown color. Small tan head. Faint roasted malt nose. Sweet roasted malt flavor has dark cherry and cocoa notes. Very Porter like. Finishes sweet with dried fruits and sweet cocoa.","Hamilton Square, New Jersey, USA","gripweed57"
565,"2015-11-05",4.0,"12oz bottle. Deep brown color with oily tan head. Aromas of chocolate, caramel, plum, and cherries. Leaves the palate dry with a tanin like finish, similar to a red wine.","","Criz"
565,"2015-11-05",3.6,"Malty yeasty fruity come through after the coffee and molasses. Pleasantly thin for such a sweet beer. A light Porter, actually very good but saying this ""started as a dubbel"" is like saying an IPA started as a wheat.","Florida, USA","Swamp_Thing"
565,"2015-11-05",3.8,"12oz bottle from the Malt Shoppe in Tosa. Cola colored pour with maybe a touch of red leaving light lacing from the off-white head. Aroma has quite a mix - molasses, chocolate and sweet caramel plus a solid spicy yeast base. Taste is of sweet caramel, chocolate, tangy spices. Very much a belgian stout instead of a dubbel. Medium bodied with a touch of alcohol. Finishes sweetly tangy. A solid, quite different, effort. 14.5","Wisconsin, USA","AWISLguy"
565,"2015-11-02",3.6,"Dark brown color; Medium slightly creamy body; Aroma of sweet malt, yeast, caramel, dark fruit, & some spice; Flavor of sweet malt, yeast, caramel, molasses, dark fruit, and chocolate; Soft carbonation; More stout like - but pretty decent.","Chicago, Illinois, USA","Niko100"
565,"2015-10-28",3.6,"Theres no recognized style of Belgian Stout, though if there was I suppose Bells Hell Hath No Fury Ale might be a good example of one. It appears to be a rather typical strong stout thats fermented with traditional Abbey yeast. The net result is a beer thats at worst good, and at best interesting. 

I poured a 12oz bottle into a tulip glass. It was bottled on 8/28/15 and cost $4.35 ($0.36 per ounce).

Appearance: Dark black body all around. Initially pours to a large, brown, foamy head, but it evaporates quickly and leaves no lacing on the glass.

Smell: Familiar stout scent with notes of roasted malt, but a noticeable fruity presence as well from the yeast esters.

Taste: Since this beer is rather experimental in style, its a little difficult to wrap my head around it. On one hand it tastes like a classic American stout: plenty of sweet dark maltiness along with some roasted notes. On the other hand, its a bit more continental with the presence of rum-soaked raisins, plum, and treacle. I even detect a smokey astringency on the finish. Theres a bit of alcohol in here as well, though its not entirely distracting. I enjoy the sweet and stout-like characteristics here, but that finish is rather odd. All in all, its a fine beer but nothing amazing.

Drinkability: The palette to Bells Hell Hath No Fury Ale is an odd duck to be sure, though the palate itself is not. The mouthfeel is fairly thick, but in no way viscous or sticky. Not quite velvety smooth like a pub stout on nitro; though it is still smooth going down. I do notice the 7.5% ABV in the form of flavor and warmth. It finishes surprisingly clean. Id enjoy this as a dessert.

RATING: 7/10","Lakeland, Florida, USA","ChadPolenz"
565,"2015-10-28",3.3,"pours very dark with a dark cocoa head. Aroma is malt, raisins, plums, coffee and spice. dark fruit flavors with spice and a little roasted coffee. medium body. slick texture with a slight bitter finish. Not bad but overpriced for the quality","rochester hills, Michigan, USA","libertine"
565,"2015-10-24",3.7,"Pours dark brown with a small tan head. Aroma is dark fruit, chocolate and slightly nutty. Taste follows suit with some caramel, honey and roast charred malt. Very nice Ameri-Belgian.","Raleigh, North Carolina, USA","scotchzombie"
565,"2015-10-23",3.8,"Smells and tastes like malt and raisins. Medium body, light carbonation, and no foam.","Phoenix, Arizona, USA","BiiruBierBeer"
565,"2015-10-19",3.4,"Bottle. Pours dark brown almost black, medium tan head. Nose is chocolate and coffee but the tart smelling Belgian yeast comes through as well. Taste is medium-high sweetness. Medium body, texture is more on the thin side, yeasty tart finish as well as the malt sweetness. A little metallic aftertaste. Good overall.","Holly Springs, North Carolina, USA","beerme31"
565,"2015-10-18",3.8,"Draft at Pour it Black. Pours nearly black with a beige head. Aroma is dark chocolate, charred oak. Flavor is dark chocolate, coffee, a hint of clove.","Massachusetts, USA","WillRunForBeer"
565,"2015-10-13",3.7,"Tasted from bottle. Pours a very dark brown with thick khacki head. Aroma is dark fruits of plum and raisins and herbal. Taste is moderate sweet with minimal bitterness. Syrupy and clingy mouthfeel. Flavors of plum, raisins, caramel, toffee, biscuits, earthy. Very good dubbel. 

---Rated via Beer Buddy for iPhone","Lewis Center, Ohio, USA","RRistow12"
565,"2015-10-11",3.7,"bottle & tap at cafe. had previous yet forget to rate. killer Belgian with everything i like in the style. awesome beer","Ft Wayne, Indiana, USA","DWestrick"
565,"2015-10-10",3.8,"12 oz bottle poured into a Spiegelau tulip. Bottled on 8/28/2015. Dark brownish black with a finger of light tan head that recedes into a ring. Aromas of dark fruit, some malt, some roasty notes, spices, a bit of caramel. Tastes of dark fruit, light roast, caramel, spices, some chocolate as it warms. Pretty spot on with the deScription, dubbel-y with a hint of stout-like characteristics.","Falls Church, Virginia, USA","GenDV138"
565,"2015-10-08",3.8,"On nitro tap, into cold pint glass. Didnt know what this was; seemed like a mix between a stout and a black ipa (though without much hop bite). Really tasty, though I didnt keep real notes.","Brocton, New York, USA","palabreur"
565,"2015-10-06",3.9,"Sweet malt body of caramel, black plum and fig. Dark and rich, finishing with hints of chocolate, roasted coffee and brown sugar. Medium length.","Chicago, Illinois, USA","fraternie"
565,"2015-09-30",3.8,"30 sept 2015, tap. Black. Nose is dark roasted malt. Ned body and mildly fizzy. Leather, tobacco, burnt malt, bitter burnt molasses finish. Nice.","California, USA","Blairgus"
565,"2015-09-30",3.1,"12 oz. bottle from Old Town. Aroma: Roasty notes and raisin/dark fruit in near balance; sugars come off in a molasses sort of way. Appearance: Black pour with a foamy light mocha head that fades into a healthy ring. Flavor: Molasses sugars up front developing a little more roast character; fruits are dialed back, but come in a little towards the finish, which dries out well without any bitterness. Palate: Full body, creamy texture, soft carbonation, abrupt finish. Overall: Not too wild about this, but its not bad, either. Fine as a winter warmer.","Louisville, Kentucky, USA","ContemplateBeer"
565,"2015-09-27",3.9,"Bottled August 28, 2015 and enjoyed September 27, 2015 in a Med Elf tulip/snifter. 

""A brew that gives you either sympathy for the devil or the courage to face him. Goes especially well with your favorite lost my girl/truck/dog/trailer song.""

Look - Looks like a stout with no head. Aggressive pour yielded a thin ring of tan head. Lacing comes in the form of sporadic bubbles and a clear film.

Smell - Sweet coffee. Chocolate. Raisins. Bread. Malt. Dark fruit. 

Taste - Fig. Honey. Bread. Nut. Char.

Feel - Heavy carbonation. Doesnt sit well in the stomach. Syrupy.

Overall - Looking at reviews it looks like we are drinking many different versions of this. I like Belgian darks. This is okay. No head but a lot of fiz.","Columbus, Ohio, USA","madelfonatree"
565,"2015-09-27",3.2,"12 oz bottle shared by ebone1988. The pour is a dark brown/light black with a thin cap of decent khaki head and no lacing. The aroma is heavy in Belgian yeast and clove. There is a nice roast and a little coffee. The Belgian dubbel aspects of this are just huge. I'm not a fan at all. Here we go. The flavor is heavy on roast and dark chocolate. There is a definite clove and Belgian yeast. It does fall off pretty quickly. The mouth feel is thin and light with a soft carbonation that you would expect to be much thicker. The aftertaste is lingeringly roasty clove and I'm not a fan. 

---Rated via Beer Buddy for iPhone","Ann Arbor, Michigan, USA","koleminer20"
565,"2015-09-27",2.7,"Bottle shared with koleminer20. Aroma is light roasted malt, light dark fruit, lots of clove. Appearance is dark brown, light brown head, poured thin. Taste is light roasted malt, nutty, then clove and spice. Mouthfeel is thin, good carbonation but just thin. Overall, Im not a fan of this style so it didnt stand much of a chance.","Dearborn, Michigan, USA","ebone1988"
565,"2015-09-26",4.1,"Anise, sweet orange, spice, cocoa, dark bread, turron, pecan, light roasty.","brooklynzzzzz, New York, USA","hopwine"
565,"2015-09-25",4.1,"Very nice. Near black pour with thin tan head. Aroma is sweet molasses and caramel. Taste adds mellow coffee. Creamy mouth full.","Louisville, Kentucky, USA","AndyW68"
565,"2015-09-24",2.4,"Smells like sweaty feet. Taste is better than the smell, coffee mostly, with some Belgian spice flavor. This one just doesnt work for me. The flavors clash. Its clearly well put together and technically good, I just dont like the Dubbel/stout hybrid.","Pennsylvania, USA","EvanFriend"
565,"2015-09-22",3.6,"Bottled 2015, poured in glass. This is an unusual beer. Big and dark like a stout and with distinct coffee notes and bold malts but with the spice and character of a Belgian. Very malty and lightly sweet underneath everything else that is going on in this beer. Extremely complex. Spices seem to grow as the beer warms. A nice sipper. 

---Rated via Beer Buddy for iPhone","","G_Ram9"
565,"2015-09-16",4.2,"from a 12 oz bottle into a snifter. Pours a very dark brown. Moderate whitish head. Good tangy-sweet aroma. Mouthfeel is great; very smooth with just enough body and carb. Taste is slightly smokey but in a good way (and I dont like smoke). Also some grapes, sweetness, Belgian yeast and chalk. Really, really good dubble with unique taste.","Philly, Pennsylvania, USA","dagimp"
565,"2015-09-12",4.1,"Aroma of dark roasted malt, taste is malty, dark chocolate, espresso, very balanced, great beer. Appearance is dark as hell. No pun intended.","Indiana, USA","CpyNPrnT"
565,"2015-09-09",3.8,"Draft at Hopcat GR - pours an oily dark brown - sweet dried fruit aroma . Figs and dried dark fruit flavors . Very good . 

---Rated via Beer Buddy for iPhone","Grand Rapids, Michigan, USA","alliance100"
565,"2015-05-28",3.5,"Dark brown opaque body with an inch of soapy, beige head. Aromas of raisins, plums, yeast, brown bread. Similar flavor. Aggressive carbonation. Alcohol presence is pretty mild, likely attributed to the 2+ years of cellar time. Ive yet to have an American dubbel or strong dark ale that stands up to the Belgian greats. This one was pretty good.","Washington DC, USA","Huhzubendah"
565,"2015-03-12",4.1,"Old rating. Pours a dark brown with a thin tan head that hangs around. Aromas of prune, fig, tobacco, arugula and caramel. Flavor is more of the same with a creamy mouthfeel. Malts and fruit really jump out. Medium body with a nice smooth finish.","Nashville, Tennessee, USA","willisread"
565,"2014-10-10",2.6,"Bottle, batch 8739. found this one laying around. Oops. from 2008. nose is wet cardboard. with some grape and dark fruit. pour is nearly flat. dark dark brown in color. Taste is a thin, flat, sweet, malt sugary mess. a light bit of chocolate, with some alcohol warming in the finish. overall, not bad for 6 years old, but I wont finish the glass either.","Melboring, Florida, USA","Homer321"
565,"2014-10-01",4.1,"""near black pour with big head. roasted malty aroma with some fruitiness and chocolate. this beer, somehow called an abbey dubbel at RB, is a nice belgian stout. full and smooth, warming like an imperial, but far from hot. licorice comes out in the flavor as well as the chocolate/fruitiness. this was a very nice surprise courtesy of pfoxyjohn and another reason to LOVE Bells.""","Reno, Nevada, USA","slowrunner77"
565,"2014-07-16",3.5,"Appearance is that of a stoudt, deep brown black with a deep tan head.
Smells of roasted malt candied sugar and some fruity essence.
Tastes sweet with candied sugar and alcohol, roasted malts and some light fruit, similar to its aroma.
Thick and oily feeling with an alcohol wallop. 
Very rich and robust.","chalfontborotowntonbergville, Pennsylvania, USA","micronaut129"
565,"2014-06-13",4.0,"Tap at Happy Gnome. Black with a medium khaki head. Light coffee, belgian yeast, bourbon, vanilla and figs. Burnt sugar sweetness with a bourbon dryness. Heavier with a sticky feel.","St Paul, Minnesota, USA","Nsanders"
565,"2014-04-20",4.3,"Bottle from Kalamazoo dated 10/03/12 poured on 4/20/14. Pours an opaque brown to black with a thin creamy tan head that lingered and left nice lacing. Aroma is chocolate and slight dark fruit. Slight tobacco. Flavor is roasty with some sweetness and dark fruits. No Belgian yeast at all. Extremely smooth creamy body. Not at all a dubbel but a great beer nonetheless. Fantastic.","Arkansas, USA","BOSSbrewer"
565,"2014-03-20",3.9,"bottle. deep brown with small head. very malty base, with dark fruit, chocolate, and lots of flavor. very well done.","Grand Rapids, Michigan, USA","rumproasts"
565,"2014-03-14",4.2,"Let me just say first and foremost that I fucking hate abbey dubbels and I damn to hell whomever sent me this garbage sauce. Thanks. Pours a deep brown/almost black with no head. I should mention that this was bottled on 10/18/11A, and consumed today, 03/14/14. So, really not that fresh. Aromas of tobacco (red man plug) and some cigarette butts. Not a bad start. I may even like this beer. First sip reveals a pretty dry and refined brew. Whatever this abbey dubbel was,it has matured into a fine beer with all the qualities of a world class Baltic porter. This is totally unexpected. I get ash, cigarette butts, straight cut skoal spit, dark fruit. Nice! Pretty dry and roasty. No bitterness. Some vegetal character,but thats whats to be expected. This is pretty fucken good. Tastes pretty much like Boss Porter. Fantastic. Finishes with a dry, lingering ratman197 finish. Awesome. I love this beer.","Victor, New York, USA","MacBoost"
565,"2014-02-23",3.7,"Bottle. Pours black with a short tan head. Aroma of roasted malts, chocolate and dark fruit. Creamy smooth flavor of chocolate, dark fruit, coffee, belgian yeast, raisins and light caramel. Medium bodied, minimal carbonation. a solid dubbel","Croydon, Pennsylvania, USA","Beerdedone"
565,"2013-12-27",3.9,"""A brownish-black colored beer with a big foamy textured, light brown head. good hang time on this one. a thin ringlet is whats left behind. Fruity, dark roastiness in the nose. Some grassy notes to the profile in the tasting of a light bodied beer. Overall good.""","Pataskala, Ohio, USA","subsonic"
565,"2013-10-11",4.2,"Wow strong aroma of dark fruits and yeast... great flavor really holds on..really good!","grand rapids, Michigan, USA","njager246"
565,"2013-09-04",3.7,"Poured a deep brown with an instantly disappearing tan head. Aroma of sweet dark fruit, alcohol soaked spice. Medium body, flavour is sweet caramel, vanilla, latte with a sweet end.","Leiden, NETHERLANDS","sic1314"
565,"2013-07-21",3.8,"Bottle. Very dark pour, thin mocha head. Aroma is deep roasted malt, coffee, some light citrus notes. Taste is rich malt, smokey coffee, lemon and light citrus, deep yeasty bread. Caramel and molasses come through.","Minnesota, USA","djroehler"
565,"2013-07-06",3.9,"December 2011. Bottle. Pours dark brown with a tan head. Aromas of dark fruit, sugars, spice and malt. Yeasty flavors with fruit and coffee.","Chester, Virginia, USA","Beergeek23322"
565,"2013-06-15",3.6,"bottle, chocolatety brown pour, nutty flavor, hazelnut, chocolate, light coffee, cloves, dark fruits. a lot going on here. roast, german cake/ brown bread, belgian fruity yeast, interesting take on the dubbel-hybrid. didnt care for at first, 3.3 but raising rating as i move through.","Buffalo, New York, USA","swoopjones"
565,"2013-05-30",3.9,"Pours dark black with very minimal tan head. Smella of malt with strong coffee. Tastes of vanilla, coffee and dark fruits. Good not great","Kalamazoo, Michigan, USA","Cbuk1013"
