"beer_id","date","rating","text","user_location","user_name"
334,"2017-06-21",3.9,"750 ml bottle. Pours an orange amber with little head. Aromas of funky farmyard and citrus. Flavors of tart grapes, sharp wheat, lemons and oak.
Very good.","Vancouver, British Columbia, CANADA","Gerbeer"
334,"2017-06-15",4.1,"Bottle with friends, thanks Otso! Semiclear yellow dust with medium white head. Dust, apples, balanced nose. Long smooth finish. Superb.","","Jyrsa"
334,"2017-06-14",4.3,"375ml bottle shared with friends. Somewhat hazy golden with a medium slightly off-white head. Medium body with moderate carbonation. Nice sour tones with subtle sweetness. Oak, grapes, tart, some vanilla. Very good.","Amersfoort, NETHERLANDS","DwarfeD"
334,"2017-06-10",5.0,"Got that one from Bierhandlung. Shared with Impuritylaw and bastarda. Thanks for sharing the time to drink this beautiful Gueuze with me. Score 5 seemes to be quite overrated but this was (just) perfect. Nothing to criticise except that the bottle was too small and that it seems to be rare. Extremely well balance acidity and light sweetness. Citrus fruits. Bit cheesy aromas. The balanced sourness reminds me of biting in half unripe stonefruits: neither too sweet to distract from subltle aromas nor to sour to make the fruit to hard or unenjoyable. I totally agree with bastardas notes: dextrose dust, freshly chopped wood and licorice. Props to Armand from 3 Fonteinen for his unique and sensitive blending and brewing skills!","Franke(n) im Breisgau, GERMANY","lupuLust"
334,"2017-05-27",4.0,"Bottle from a friend. Amber color, white head. Sour taste with citrus, sour apples, acidic notes, wheat, tart and grass. Sour finish with citrus, sour apples, acidic notes, wheat, tart, grass and a bit of yeast. Exquisite gueuze.","Helsinki, FINLAND","Tide"
334,"2017-05-27",3.9,"37.5 cl bottle. Pours hazy orange, small white head. Aroma is barnyard, earthy, citrusy and funk brett. Mediummdry. Slight citrusy. Brett. Leathery. Lingering bretty, dry and slight citrusy. Crisp fruity and bretty finish.","Copenhagen O, DENMARK","yespr"
334,"2017-05-24",4.5,"Perfekt psychelischer Orangeduft der SchwuliWildArt 😁. Schäumender Drytrunk mit Sour Ale Charakter. Huuuiii....3 Fon Power🚀 . 2016er Buddel. Vielleicht noch etwas zu fresh. Werde lagern ;). Probierschlücke von 2 Amis im HIMMERIGET, Kopenhagen.","Kiel, GERMANY","ALIBALI"
334,"2017-05-20",4.4,"Butelka rocznik 2015. Aromat dziki, stajenny, skórzasty, drewno, agrest, zioła. Smak: kwaśny, mocno funkyowy, kwasne brzoskwinie, cytryna, zielone jabłka, trochę drewna, ser, łagodna ziołowa goryczka, wytrawna końcówka, wszystko świetnie współgra, bez przegięcia, bardzo orzeźwiające. Świetne!","POLAND","dzudohonor"
334,"2017-05-17",4.5,"Toer de Gueze 2017. Bottle at 3 Fonteinen lambik-O-droom. Hazy orange with white head. Stinky aroma, funky with notes of wood, some fruitiness and vegetable, acidic. Sour flavor, bitterish with notes of wood, yeasts, vegetables, lemon and herbs, ""green"". Dry, very carbonated, medium-bodied. Complex and great.","Kfar Saba, ISRAEL","rayaron"
334,"2017-05-03",3.3,"Drank with Thijs, Majid, Mike and Nate 01-05-17 at Thijs place before the Struise visit the next day. Sharp, bitter, metally. A bit too uncompromising sour for me.","Nijmegen, NETHERLANDS","Maarten1993"
