"beer_id","date","rating","text","user_location","user_name"
1807,"2016-03-15",3.9,"650 ML bottle

Murky sort of dark black but not all the way black color, hints of ruby. Light tan head, falls to a thick collar. Good strips of lacing. Looks good in glass. 
Nose is chocolate, tobacco, dark bitter fruits, roasted malt, some ash and tire. very earthy nose with touches of fruit. 
taste is earthy chocolate, coffee, wood, earth, apple, red cherry but not sour cherry. Very smooth for all that is going on with the beer. Well hidden alcohol. Easy to drink. Love to have another.","AUSTRALIA","fletchfighters"
1807,"2016-01-17",4.0,"Pours coffee sable with a nice light tan head. Strong aroma presents roast malt, molasses, even fruity tones. Smoky roast malt, molasses and coffee tones comprise the pleasing flavor, along with a subtle fruity note. Mouthfeel features good, firm body and fizz. Get your Baltic on!","Georgia, USA","Cybercat"
1807,"2015-11-24",4.2,"650 ml. Deep ebony body has a glint of ruby and a thin film of cream on top. Nose is toffee, chocolate, apple, and touches of coffee and dried grass. Tastes of semi-sweet chocolate, molasses, dry grass and some light notes of sourish orange and apple. Long finish of espresso, raisin and dry cocoa. Medium-plus body has smooth medium carbonation and a easy drinking balance with no hint of the 9%.","Knoxville, Tennessee, USA","nearbeer"
1807,"2015-03-01",3.6,"22oz bottle, thanks to whomever shared this! Dark brown, near-black color. Thin off-white kind of khaki bubbly head. Dots and bits of lace. Bigger body. Smooth, kind of chewy, lighter carbonation. More dry finish. Great dark chocolate, cocoa nibs. Light to moderate roast, mild coffee. Moderate sweet-plus taste, moderate bitter. A very solid assertive roasty baltic porter.","Cincinnati, Ohio, USA","DrSilverworm"
1807,"2014-12-11",3.8,"Refrigerated brown bomber poured into a snifter. Dark brown with off-white head. Aroma is rich chocolate, medium body, medium/light carbonation, and little lacing. Taste is chocolate, smoke, roasted malt, some herbal hops, and some ash. Good beer, alcohol is well covered, and would have been one of the best I had have if no ash.","Charleston Area, West Virginia, USA","weihenweizen"
1807,"2014-11-02",4.0,"From old tasting notes - Dark brown with ring. Roasted coffee and chocolate aroma. Nice toasted nutty coffee and chocolate. Nice soft palate. Excellent.","Springfield, Vermont, USA","malrubius"
1807,"2014-09-29",4.4,"Malty aroma, pours a deep ebony with a thin brown head. Malty taste with hints of alcohol.","","LiMuBai"
1807,"2014-09-15",3.8,"Draft at Churchkey. Very dark maroon color, thick tan head with good lacing and retention. Aroma of earthy but sweet cocoa powder. Taste is smooth milk chocolate, coffee. Nice.","Charlotte, North Carolina, USA","Travlr"
1807,"2014-09-01",3.8,"I brought this one to our Stout Day party.


A - Pours extremely dark brown with a nice one finger tall off white head leaving small streaks of lace down the glass.


S - This one is fairly roasty with hints of coffee and chocolate. It has a tiny bit of mineral flavor as well. The smokey charred wood aroma mixes well with the dark roast.


T - Starts off with some slightly sweet dark roast quickly giving way to a mix of coffee grounds, dark chocolate, and charred wood. The finish is a mix of dark roast and light smoke, lingering on the pallet for some time. The smooth feel really helps this one out, helping to bring all the flavors together.


M - Heavy body and flavor with moderate carbonation. Smooth, roasty, feel throughout. Very little booze flavor in this one.


O - I really enjoyed this one. It had plenty of flavor and was easy to drink. One of the better baltic porters I have had recently. I didnt detect a lot of alcohol in this one, I think the year in the cellar did this one some good.","Pennsylvania, USA","orangesol"
1807,"2014-05-20",3.7,"Draft. Dark brown body with medium beige head. Aroma is moderately sweet, coffee, some roast, faint alcohol. Taste is moderately sweet, coffee, some roast, alcohol warming, light vinous. Medium-full body, some stickiness.","Washington DC, USA","argo0"
1807,"2014-05-12",3.7,"Smokey with some dark chocolate. Light bitter finish. Pours black with good head and lacing. Soft carbonation. Tap at Churchkey.","Washington D.C., Washington DC, USA","solidfunk"
1807,"2014-05-09",3.0,"Shared at CK with gendv138 and solidfunk. Thanks! Body was a very dark brown with a tan head. Aroma was some peat, smoked malts, touch of dark chocolate and some molasses. Flavor was light smoke, some chocolate, malts. Okay, but this one wasnt really my thing.","Alexandria, Virginia, USA","radagast83"
1807,"2014-05-08",3.4,"4 ounces on draft at ChurchKey during the SAVOR Surly event, probably left over from the previous nights event. Dark brownish black with tan head. Thanks solidfunk! Aromas of smoke, peat, chocolate. Tasting notes of peat, smoke, light chocolate. Medium body with a light mouthfeel.","Falls Church, Virginia, USA","GenDV138"
1807,"2013-12-08",3.7,"Bomber from trade with Crajun. Dark cola colored pour with a thin light brown head. Little lacing. Full aroma of roasted malt, molasses, dark fruit and some booze sugars. Complex flavor with brown bread, dark chocolate, coffee roast and a plum/date fruitiness. Medium on the palate, soft on the carbonation, alcohol nicely hidden at 9%.","Brentwood, New Hampshire, USA","Phatdog1"
1807,"2013-10-15",3.5,"From tap at Brewery. Pours a deep black in color with small tan head. A balanced aroma in sweetness, roasted chocolate and malt. Clean and not too heavy.","Lexington, South Carolina, USA","Garbageman"
1807,"2013-08-04",3.9,"22 oz. bottle shared with the group (6/2011, notes). Pours dark brown color with a medium sized creamy beige head. The aroma has some rich chocolate, dark fruits, raisin, perhaps a touch of cherry. The flavor has some roast, chocolate, dark fruits, light coffee, a very slight tart character; smooth, slightly dry.","Cincinnati, Ohio, USA","alexsdad06"
1807,"2013-08-02",3.6,"August 13, 2005
6/07/2011: Foothills Baltic Porter... Aroma: Dark chocolate; roasty; cherry-like sourness. Appearance: Deep brown; dark beige head. Flavor: Belgian chocolate, medium roast coffee notes; red wine middle, dry roasted malt, mocha/cocoa, and chocolate finish; balanced bitterness; alcohol completely hidden. Palate: Medium-full body; smooth and mellow. Overall: Really flavorful and easy to drink.
1 Pt 6 fl oz bottle (Alc 9% by Vol., SRM 40.6, IBU 51.7) shared by alexsdad06. Thanks Brad! Rating #132 for this beer.","Cincinnati, Ohio, USA","shigadeyo"
1807,"2013-03-14",3.8,"Notes from 2010 thanks jwale73 - Pours deep brown with reddish highlights with a light brown head that goes to a blanket. Smell is molasses, licorice and some booze. Taste is Sweet dark malt with molasses and some booze ending dry with some char and licorice. Medium body with light/medium carbonation level. Tight and smooth.","Berkhamsted, Hertfordshire, ENGLAND","ThirstyBird"
1807,"2013-02-01",3.4,"StFun supplied. Thanks! 650 mL bottle containing a darkish wooded brown with which a khaki head half a fingernail in length rested on. Smells fairly sweet, boozy and caramelized. Raisins on the forefront, met with pilsener malt, ash, and chocolate potato chips. Perhaps some yeast, as well. Tastes basically how it smells: raisins, caramels, smoke and artificial chocolate. Heat, soured milk, tobacco and yeast by swallow. Was kind of a like a dark beer smoothie wherein a few dark beers are blended together in a blender hoping for the best. This is not terrible, or great. Its... fine, for the most part.","Massachusetts, USA","radarsock"
1807,"2012-08-29",4.0,"Received this via Free Beer Week a couple years ago.  Huge thanks to whoever sent this, I just cant remember.  Been holding it for a long time.  Black pour with a small beige head.  Decent retention around the edge of my snifter.  Nice aroma full of chocolate, light roast and some fruity yeast esters.  Excellent.  Flavors were way smooth and well rounded.  Age has done this guy good.  Chocolate, notes of vanilla, light sweetness, some roasted malt.  Smooth malty finish with a light bitterness.  Slick, carbonation just a but more than average.  Awesome stuff.","Atlanta, Georgia, USA","mixmasterob"
1807,"2012-07-27",3.6,"Bottle shared by Lunch at my place last weekend. Thanks Paul!

A: This beer has a near black body (its on the darkest side of brown or perhaps a light black). It appears dark brown at the summit when held to the light. There is about an inch of head that leaves small traces of lacing on the glass.

S: Roasted malt, chocolate, dark fruits, alcohol.

T: A good tasting beer. Perhaps my expectations were too lofty, having tried Sexual Chocolate and Barrel-Aged Sexual Chocolate earlier that evening. Its basically a good brew, but not terribly exciting or flavorful. Notes of dark fruit soaked in alcohol, roasted malts, and chocolate comprise the bulk of the flavors.

M: Medium - thick bodied with an appropriate level of carbonation. Theres a warming alcohol presence in the finish.

D: A decent example of the style, though not stellar. Id be curious to have this again, as no one that tried this that night was particularly impressed.","Washington DC, USA","Huhzubendah"
1807,"2012-06-05",3.3,"Tap at the Sessions. Pours pitch black with a small tanned head leaving some laces. Aroma is slightlybroadted, malty, sweetish, fruity, bready and some chocolate. Flavor is a bit watery, acidy slightly roasted and sweet in front, bitterness yet not too heavy with slight soapy and grassy touch. Finishes bitter dry.","SWEDEN","tkrjukoff"
1807,"2012-04-24",4.3,"Originally reviewed: 8/16/10. Had this wonderful beer on tap at the brewpub this afternoon. Met a buddy there for this specific offering. Came out in their special ""high gravity"" glass. A perfect uber-black pour with a thin tan head on top. (*Note: Theres never any head on the beers at Foothills, but thats because they pour you a full glass to the rim. I would much rather have it this way, than a pretty look with less beer). Scents of dark roasted malts, a bit of alcohol, sweet cream, and faint chocolate tones.

The mouth is perfectly creamy. Just a velvet coating all over the palate. Wonderful. Great creamy flavors that finish just as smooth. Lots of dark chocolate noted. The alcohol does not make itself know in the flavor at all. Hidden well. I can feel it though. Some dark fruits in there as well. This is a splendid offering. Id have to have it side by side with the SC to compare, but it definitely is as good as SC for sure. Heres to Foothills for making my wish come true and bringing this beer back! Cheers!","Winston-Salem, North Carolina, USA","Onenote81"
1807,"2012-03-13",3.8,"22 oz. bottle, sent from Glouglouburp (thanks Dany), pours black with a small beige / tan head. Aroma of roasted malt, chalk, coffee and milk chocolate. Flavour of coffee, milk chocolate, some chalk, and slight sweetness. Pretty full-on with the flavours though still quite thin-bodied as with most porters. Very enjoyable.","Vancouver, British Columbia, CANADA","mcberko"
1807,"2012-03-10",3.7,"27th January 2012Bottle shared with the Kernel crew. Opaque black beer. Good pale tan head. Very light palate. Starts moderately crisp but turns softer. Clean mild dark malt with an ephemeral floralness. Nice mild hop profile. Mild cream lacto. Traces of coffee and chocolate. Dry finish with more chocolate and coffee.",", Essex, ENGLAND","madmitch76"
1807,"2012-03-04",3.9,"(22oz bottle via trade).  Pours a smoky black color with trim espresso head.  Aroma has some smoke, cocoa nibs, coffee.  Taste is semi-sweet with some roast.  Medium bodied with a dry finish.  It has a nice depth of flavors that keep it interesting.  The alcohol is noticeable as it warms the throat and chest.","Scottsdale, Arizona, USA","dcschiller"
1807,"2012-03-04",4.0,"22oz bottle, I believe it was from wavers1, thanks Baker. Rating #123. Dense black pour with a tan head. Light roastiness with some hints of chocolate and dried fruits. Nice roasty flavor, a little smokiness and dark chocolate, real nice stuff. (2211)","Redlands, by way of Wisconsin,, California, USA","Hophead22"
1807,"2012-01-20",4.0,"Pours dark brown with some ruby colored tinges in the light and a tan head of foam. The aroma is really inviting with some wonderful notes of fig newton, chocolate syrup, and mocha latte. The flavor is outstanding with great balance between some sweet dark fruit, chocolate and roasted malt. There is some hint of lager yeast esters in the finish. A top notch baltic porter!","Livermore, California, USA","joeneugs"
1807,"2011-12-22",3.7,"Aromas of roasted malts and stuff and  chocolate.  Pour was black with some light at edges.  Mouthfeel was soid; medium thickness. Taste was similiar to aroma and good -  roasted malt, minimal sweetnes and hops,  bitter chocolate.  This ended nice with a smoov and lasting roasted chocolate flavor..... From bomber received in a trade..",", Texas, USA","crajun"
1807,"2011-11-21",3.9,"In short: A corpulent, roasted, chocolaty and surprisingly drinkable big black beer
How: Bottle 22oz.  Consumed when almost 1 year after the bottle release (first bottle release mid-aug 2010).  Bottle sent to me by changeup45, thanks a lot Gary
The look: Near black (very near black) body topped by a small tan head
In long: Nose is mostly chocolate pudding, Fig Newtons and some roast.  Taste follows in the same direction, cocoa powder, burnt fruit cake, chocolate fudge, a lot of residual sugars, dates, figs, crunchy pie crust, molasses, dark caramel.  Very roasted, even to the point of being a bit chalky.  A surprising hop presence in the finish that really felt like green hops pellet trying counterbalance the massive sweetness.  I was surprised at how easy to drink this beer was, before I knew it my bomber was gone, so the beer gets bonus points for drinkability.  A pretty damn good beer from the great state of North-Carolina, which reminds me we havent heard about the state of South-Carolina for a long time, I wonder what these sneaky bastards are up to.","Montreal, Quebec, CANADA","Glouglouburp"
1807,"2011-11-12",4.0,"Opaque beer with a short lived brown head.  Great aroma of toasted malts, bitter chocolate and malted milk balls.  Such a smooth beer.  Great balance between the roasted malts and thebitter hops.  This is late at night so Im not quite as articulate as id like, but this is a great beer to be sought after.","St. Marys, Ohio, USA","jsquire"
1807,"2011-11-05",3.9,"Thanks Andy! Tiniest bit of fresh fruit, a la DFH WWS. Some coffee. Some smoke. Nice raw grain flavor. Black patenty.","Albuquerque, New Mexico, USA","ketchepillar"
1807,"2011-10-22",3.5,"A tasty though not great porter. Yes, chocolate and sweetness all whipped up, fluffy and granular malted milk mouthfeel.  The bitterness is hops and I was Ok with it, although my 23-year old who shared the bottle thought it was a it metallic and not spot on the style.","Toronto, Ontario, CANADA","Sammy"
1807,"2011-09-21",3.9,"Bomber courtesy of Forgetfu (thanks Bill) poured a clear dark reddish brown with a small lingering brown heasd. Aromas of roasted malt, graininess, bitter chocolate and dried fruit. Palate was medium bodied and smooth. Flavors of roasted malt, prune, bitter chocolate and molasses with a smooth lingering roasty chocolate finish.","Arvada, Colorado, USA","Ratman197"
1807,"2011-09-16",4.0,"Brown/black pour with tan head and lace. Aroma is roasted malt and very chocolate, with a hinto sour. Taste starts as sweet almost hersheys chocolate, then goes to a dry, a smooth warmth, and then a bitter combination of hops and malt. Medium/full bodied with just a tad of fizziness. This beer is a tick from being most ex ellent.","decatur, Tennessee, USA","decaturstevo"
1807,"2011-09-01",3.6,"bottle at Max and Jesss place - dark black pour with reddish highlights. Roasted malts and chocolate, faint alcohol and vanilla. Coffee roast with a dry bitterness. Bit hot at the finish with some carbonic notes.","New York, New York, USA","zdk"
1807,"2011-08-27",4.0,"Bottle, thanks Shane. Pours dark brown, with a brown head. Aroma is chocolate and  roasted malt. Flavor is chocolate, roasted malt, alcohol, and coffee. Medium body, with a fairly long finish.","Mount Laurel, New Jersey, USA","zathrus13"
1807,"2011-08-18",3.7,"Sampled at DLD 2011.  Actually, the person in front of me in line offered me a sip of this excellent brew.  Aroma of chocolate, roast, lactose sugar, mild alcohol.  There are some note of coffee,  leafy hops and vanilla as well.  Flavor is smooth, nice chocolate and roast in the forefront.  Vanilla, and a mild bitter finish comes out towards the end.  Very good.  Nice mouthfeel, good carbonation.  Finishes dry and roast.  Pretty cool beer to try.","Lemont, Illinois, USA","HonkeyBra"
1807,"2011-07-31",3.8,"Enormous thanks to Durhambeer for this bottle! The beer pours a deep ruby color when held up to the light, generally it looks a dark brown (almost black). The head is big and leaves some lace on the glass. The flavor is very roasty and really pretty pleasantly bitter both in a roasty coffee sort of way and a hoppy way. The hops are far more mellow than the roasty bitterness thought. The beer is really pretty dry all around
Really comes across like an excellent porter, the strength & hop character suggests an imperial porter, the clean character and the mild smokiness suggest that this is akin to a Baltic Porter. Its really some sort of magical blend of all three porter styles.","Pouring Bus, Iowa, USA","CanIHave4Beers"
