"beer_id","date","rating","text","user_location","user_name"
3778,"2013-12-06",3.5,"sweet, mellow dark fruit, spice, a little alcohol aroma. 
Taste fairly malty, caramel, sweet, a little bitter.","Wisconsin, USA","MarinEvelyn"
3778,"2013-04-22",3.5,"From bottle. Hazy orange, thin white head. Aroma is sweet wheat, orange, cereal malt, coriander. Taste is wheat, yeasty bread, orange, big malt sweetness, finishes dry.","Minnesota, USA","djroehler"
3778,"2013-01-20",3.8,"UPDATED: DEC 6, 2013 Burnt orange color. Small soapy head, some lacing. Aroma of dark fruits, malt, alcohol. Flavor has some fruitiness, pretty malty and rich, caramel, alcohol. Banana is absent until it warms. Medium syrupy mouthfeel. Full body. Lingering wheat and malt finish.  

Re-rate: aged nearly a year. Aroma has more banana, yeast, spice, much less, if any alcohol, mellower dark fruit. Flavor doesnt have the same malty richness anymore, seems a little thinner. Overall, better when fresh.","Arizona, USA","beerbaaron"
3778,"2012-06-16",3.8,"ottle poured a  clear orange amber with a small lasting creamy ivory head. Aromas of wheat, yeast, fruittiness, carmel, toffee and light brown sugar. Palate was medium bodied and smooth. Flavors of wheat, carmel, toffee, fruittiness and light spice with a smooth lingering fruity finish.","Arvada, Colorado, USA","Ratman197"
3778,"2012-06-10",3.5,"Bottle. Hazy yellow/orange pour with a smaller white head. Big banana on the nose.Moderate palate, some carbonation. Taste is banana and a bit of caramel. Nice brew.","Plymouth, Minnesota, USA","BVery"
3778,"2012-01-30",3.8,"Heavy banana, malts and alcohol in the aroma.  The flavor is banana, malts and slightly sour.  Although very good as a whole, it was slightly abrasive, still pretty good though.","Quad Cities, Iowa, USA","wlajwl"
3778,"2012-01-18",3.5,"Courtesy of northernbrews. Copper with  minimal head. Big residuel sweetness/decoction in the nose, followed by banana, not much else. Flavor much the same. Syrup/sweet mouthfeel. Decent overall.","Lincoln Park, Michigan, USA","Styles"
3778,"2011-11-26",3.6,"Pours a brilliant hazy orange. Nice white head. Aroma is very sweet and full of banana. Taste is just as sweet, but not off balance. Very enjoyable.","Hudson, Wisconsin, USA","DasBierChef"
3778,"2011-10-22",3.5,"Spot on weizen, very fruity aromas and initial taste.  The second glass was heavier to drink, this is a tickers beer who likes it initially.  Still very good, but the fruitiness dissipitates to just very good maltiness.  Worth seeking out for fans of the style.Aove average mouthfeel.","Toronto, Ontario, CANADA","Sammy"
3778,"2011-09-22",3.8,"a solid, sweet malty brew. Pours a deep drown amber with an off white head. Almost like a week BW.","Long Lake, Illinois, USA","JoePeesie"
3778,"2011-09-09",3.8,"Heavy malts , floral and malty Bavarian flavors, almost wheat wine or a imperial hefeweiss.","Muncie, Indiana, USA","pacond"
